smiles,n_iter,first_soln_time,lowest_cost_route_found,lowest_cost_route_(binned),best_route_cost_lower_bound,lowest_depth_route_found,best_route_depth_lower_bound,num_calls_rxn_model,num_nodes_in_tree,is_purchasable,constant-0,Tanimoto-distance,Tanimoto-distance-TIMES10,Tanimoto-distance-EXP,Tanimoto-distance-SQRT,Tanimoto-distance-NUM_NEIGHBORS_TO_1,Tanimoto-distance-NUM_NEIGHBORS_TO_1_TIMES1000
Cc1cccc(C=CC(=O)c2cccc3c2C(=O)c2ccccc2C3=O)c1,73,6.0,9.353164316131895,009-010,5.4721515133638405,4.0,1.0,9,666,0.0,0.0,0.584070796460177,5.84070796460177,0.793323848336988,0.7642452462790835,0.0002251407129455,0.225140712945591
N#CC(=Cc1ccc(N2CCCCC2)c([N+](=O)[O-])c1)c1nn(-c2ccccc2)c(N)c1C#N,1090,209.0,13.285090562653645,012-014,9.60084262023442,6.0,2.0,216,19957,0.0,0.0,0.7111111111111111,7.111111111111112,1.036252504949443,0.8432740427115678,0.0002251407129455,0.225140712945591
O=C(CSc1nnc(CNC(=O)c2ccc(F)cc2)o1)c1ccccc1,724,112.0,10.047382010499346,010-012,9.084532426668956,5.0,2.0,112,8612,0.0,0.0,0.6788321167883211,6.788321167883211,0.9715738191776252,0.82391268760004,0.0002251407129455,0.225140712945591
CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(-c4cnn[nH]4)ccc3N2)c1=O,89,18.0,5.276426595521299,005-007,5.099116730775631,6.0,1.0,25,1287,0.0,0.0,0.7814569536423841,7.814569536423841,1.1846528859067944,0.8840005393903242,0.0003752345215759,0.3752345215759849
N#CC1(CCCN2CCC(C(=O)O)(c3ccccc3)CC2)c2ccccc2Cc2ccccc21,20136,-1.0,-1.0,NotSolved,10.671649057596769,-1.0,2.0,1000,238110,0.0,0.0,0.6644295302013423,6.644295302013424,0.94338156456388,0.8151254689931743,0.0002251407129455,0.225140712945591
COCCc1cc(OC2CC2)c(Nc2ncc(Cl)c(Nc3cn(C)nc3S(=O)(=O)C(C)C)n2)cc1C,90296,590.0,22.954490761867454,021-023,11.387240992378086,12.0,2.0,622,88734,0.0,0.0,0.7531645569620253,7.531645569620253,1.1237099952088836,0.8678505383774474,0.0003001876172607,0.300187617260788
CC(CC1COC(N)=N1)c1cccc(C(F)(F)F)c1,393,106.0,22.69636437887749,021-023,16.40243164657636,4.0,2.0,132,5674,0.0,0.0,0.6285714285714286,6.285714285714286,0.8749301934539637,0.7928249671720918,0.0001500938086303,0.150093808630394
CC(C)=CC1CC(=[N+]=[N-])C(=O)C1(C)C,214685,-1.0,-1.0,NotSolved,16.96573890397089,-1.0,4.0,1000,157725,0.0,0.0,0.7846153846153846,7.846153846153846,1.1915638694339612,0.8857851797221404,0.0003752345215759,0.3752345215759849
C=CCc1ccc(OC(=O)c2ccccc2O)c(-c2cc(CC=C)ccc2OC(=O)c2ccccc2O)c1,3127,194.0,13.744736201394156,012-014,9.899098883731485,8.0,2.0,194,74955,0.0,0.0,0.7428571428571429,7.428571428571429,1.1019324646707576,0.8618916073713346,0.0002251407129455,0.225140712945591
CC(C)N1CCCC(c2nc3c(C(N)=O)cccc3[nH]2)CC1,334,29.0,13.473746770458998,012-014,8.65888300972955,5.0,2.0,75,7975,0.0,0.0,0.7317073170731707,7.317073170731707,1.0786264543047306,0.8553989227683015,0.0003001876172607,0.300187617260788
Cc1nn2c3ccccc3nc2n(C)c1=O,4367,-1.0,-1.0,NotSolved,17.159747672312676,-1.0,3.0,1000,45348,0.0,0.0,0.641025641025641,6.41025641025641,0.8984269857318072,0.8006407690254357,0.0002251407129455,0.225140712945591
Cc1ccccc1SC1=C(O)CC(COc2cccc3ccccc23)(c2ccccc2)OC1=O,105,31.0,11.052368405546304,010-012,8.817340269028332,5.0,2.0,31,1983,0.0,0.0,0.7173913043478262,7.173913043478262,1.049080804094837,0.8469895538599199,0.0002251407129455,0.225140712945591
COc1ccc(C#N)cc1COc1ccc(Cl)c(C)c1,34,5.0,5.151864845624211,005-007,3.202663918220483,3.0,1.0,9,925,0.0,0.0,0.6351351351351351,6.351351351351351,0.8872771616815347,0.7969536593398233,0.0002251407129455,0.225140712945591
C[N+]1(C)CCCC(OCC(O)(c2ccccc2)c2ccccc2)C1,19101,-1.0,-1.0,NotSolved,13.50113670064404,-1.0,3.0,1000,143989,0.0,0.0,0.5092592592592593,5.0925925925925934,0.6640581026698189,0.7136240321480628,0.0001500938086303,0.150093808630394
