smiles,n_iter,first_soln_time,lowest_cost_route_found,lowest_cost_route_(binned),best_route_cost_lower_bound,lowest_depth_route_found,best_route_depth_lower_bound,num_calls_rxn_model,num_nodes_in_tree,is_purchasable,constant-0,Tanimoto-distance,Tanimoto-distance-NUM_NEIGHBORS_TO_1,Embedding-from-fingerprints
CC(CCc1ccc(-c2ccccc2)nc1)(C(=O)NO)S(C)(=O)=O,14,4.0,5.097619349906712,004-006,3.5354745105411585,4.0,1.0,7,264,0.0,0.0,0.5578947368421052,0.9997748592870545,0.053331295327482486
COc1ccc(-c2nc3c(C(=O)N4CCN([C@@H](C)c5cccc(C#N)c5)C[C@H]4C)cnn3c(C(F)(F)F)c2C)cc1,9,3.0,3.929109045566868,003-004,2.728433131082221,3.0,1.0,3,108,0.0,0.0,0.5067567567567568,0.9996998123827392,0.039302217445079
COc1cc2c(-c3cc4c(CN5CCC(O)CC5)ccnc4[nH]3)cn(C)c2cc1OC,5,2.0,5.183118913383253,004-006,4.34077456743634,2.0,1.0,3,125,0.0,0.0,0.6294117647058823,0.9996998123827392,0.041255140236225674
CCC(Nc1ccc(C)c(CN2CC(C(=O)O)C2)c1)c1ccc(Cl)c(C)c1,57,15.0,8.047732003598318,008-009,7.280939475386018,3.0,1.0,15,740,0.0,0.0,0.7398373983739837,0.9996998123827392,0.029464629018426836
CCOC(=O)[C@@H]1C[C@H]1c1ccc(F)c(N)c1,6,3.0,1.0876946034597328,001-003,0.7241241031981593,3.0,1.0,3,172,0.0,0.0,0.5671641791044777,0.9997748592870545,0.0359809556163353
COC(c1ccccc1)c1cc(S(C)(=O)=O)ncn1,13,3.0,3.3243039350291057,003-004,2.9787829466135314,3.0,1.0,7,321,0.0,0.0,0.6857142857142857,0.9996998123827392,0.0363775369004653
CN1C(=O)CC(CC#N)C1c1ccccc1,11,5.0,4.248247356666254,004-006,3.206290775985619,3.0,1.0,6,279,0.0,0.0,0.5263157894736843,0.9997748592870545,0.03793046607742201
Cc1nc(-c2ccc(OCCCOc3c(Cl)cc(OCC=C(Cl)Cl)cc3Cl)cc2)no1,6,1.0,2.829871247663988,001-003,1.2072074694776431,1.0,1.0,2,116,0.0,0.0,0.5,0.9997748592870545,0.04372608268680489
CC(C)(C)OC(=O)NCc1ccc(Cl)cc1CNC(=O)[C@@H]1CCCCN1,3,1.0,2.414040968905061,001-003,2.414040968905061,1.0,1.0,2,108,0.0,0.0,0.48453608247422686,0.9997748592870545,0.03949020203267417
Cc1ccc(Oc2ccc(C3CCCN4CCS(=O)(=O)N=C34)cc2)cc1C,19,10.0,2.257422343713787,001-003,1.8054935554093252,5.0,1.0,10,356,0.0,0.0,0.7421875,0.999624765478424,0.03448921328670207
COc1ccc(-c2nc3ccccc3s2)c(NCc2ccc(OCCN3CCCCC3)c(F)c2)c1,17,3.0,3.765952978930851,003-004,2.7948933862874035,3.0,1.0,6,494,0.0,0.0,0.5471698113207547,0.9997748592870545,0.07621909131725257
CCCCCCCCCCCCCCCCNc1ccc(C=NO)cc1,5,3.0,2.4573541103826315,001-003,2.4573541103826315,3.0,1.0,3,201,0.0,0.0,0.4509803921568627,0.9998499061913696,0.13256884110351974
CC(C)N1CCC(Oc2cc3cc(C(=O)N4CCN(C(=O)N(C)C)CC4)[nH]c3cc2Cl)CC1,3,2.0,1.1979710416069138,001-003,1.1979710416069138,2.0,1.0,2,108,0.0,0.0,0.41666666666666663,0.9997748592870545,0.03727255900308535
CC1(C)CC(=O)C2=C(C1)Nc1c(c[nH]c1C(N)=O)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,7,2.0,4.466178016135395,004-006,3.98805709509908,2.0,1.0,4,176,0.0,0.0,0.625,0.9996998123827392,0.020192415869725977
CC(=O)Sc1c(C)cccc1C(=O)N(CC(=O)O)C1CCCC1,5,3.0,0.8666700222656274,000-001,0.8666700222656274,3.0,1.0,3,170,0.0,0.0,0.736842105263158,0.9996998123827392,0.0465210385830821
C/C(=C\c1ccc(C(=O)O)c(C)c1)C(F)(F)F,15,1.0,5.083412447728128,004-006,3.298770279448683,1.0,1.0,7,380,0.0,0.0,0.4375,0.9997748592870545,0.049895918127579986
CCOC(=O)Cc1ccc(-c2n[nH]c(=O)c3ccccc23)cc1,3,2.0,2.939493882398469,001-003,2.939493882398469,2.0,1.0,2,163,0.0,0.0,0.5700934579439252,0.9997748592870545,0.05813299823470741
CCOC(=O)[C@@](C)(CCn1cc(F)c(C#Cc2ccccc2)cc1=O)S(C)(=O)=O,17,7.0,3.3785458117982765,003-004,2.38113998299694,3.0,1.0,7,297,0.0,0.0,0.6722689075630253,0.9996998123827392,0.03225365848420059
c1ccc(C(c2ccccc2)C2CCN(c3nc4ccccc4[nH]3)CC2)cc1,16,2.0,5.1972727495994775,004-006,4.1102856447901495,2.0,1.0,8,303,0.0,0.0,0.609375,0.9997748592870545,0.046417641959181855
CN(C)c1cc(N[C@@H]2CC[C@H](NC(=O)c3ccc(F)c(F)c3)CC2)ncn1,9,3.0,1.901341603769233,001-003,1.901341603769233,3.0,1.0,4,145,0.0,0.0,0.7037037037037037,0.9996998123827392,0.053508669415693544
CC(C)(C)OC(=O)N1[C@@H](CNCc2ccccc2)C[C@H]2C[C@H]21,7,2.0,1.6605119118979337,001-003,1.6605119118979337,2.0,1.0,4,175,0.0,0.0,0.0,0.9999249530956849,0.0
CCc1cccc2c(C=O)cc(Cl)c(OCOC)c12,17,3.0,3.987021848461575,003-004,3.3572725136795563,3.0,1.0,8,649,0.0,0.0,0.7176470588235294,0.9996998123827392,0.023816278017947723
CC(C)(C)OC(=O)N1C(=O)O[C@H]2CCN(c3ccncc3NC(=O)c3nc(-c4c(F)cccc4F)ccc3N)C[C@H]21,11,3.0,2.2415227994261757,001-003,1.5375456212012435,3.0,1.0,4,226,0.0,0.0,0.55,0.9997748592870545,0.024259140966381487
N#Cc1ccccc1-c1cc(F)c(Cn2c(=O)[nH]c(=O)c3cc(C4CC4)sc32)c(F)c1,3,2.0,1.1784352219596386,001-003,1.1784352219596386,2.0,1.0,2,110,0.0,0.0,0.5344827586206897,0.9997748592870545,0.05688794535030328
CN1CCN(c2ccc(-c3cnc4[nH]c5cnc(CO)cc5c4c3)cc2)CC1,56,8.0,5.287929913576626,004-006,4.089124345838716,3.0,1.0,12,1486,0.0,0.0,0.6517857142857143,0.9997748592870545,0.06569131892137658
N#Cc1ccc(C[C@@]23C[C@H](N=[N+]=[N-])CN2C(=O)N(c2cc(Cl)cc(Cl)c2)C3=O)cc1,5,2.0,4.521926104683518,004-006,4.170778278565031,2.0,1.0,3,114,0.0,0.0,0.3609022556390977,0.9997748592870545,0.036350683820597585
Cc1cc(O)cc(C)c1CC(NC(=O)OC(C)(C)C)C(=O)N(C(C)C)C(C)c1nc(-c2ccccc2)c[nH]1,108,35.0,7.392765147903701,006-008,6.23710159327299,3.0,1.0,35,1606,0.0,0.0,0.5563909774436091,0.9997748592870545,0.04229142120808804
CC(=NNc1nc(C(F)(F)F)nc2ccccc12)c1ccc(C)cc1,5,-1.0,-1.0,NotSolved,-1.0,-1.0,-1.0,3,7,0.0,0.0,0.6880733944954128,0.9996998123827392,0.05718242571314569
NNC(=O)c1nc(C(=O)N2CCC(F)(F)CC2)cs1,7,3.0,1.880697717882104,001-003,1.880697717882104,3.0,1.0,4,118,0.0,0.0,0.736842105263158,0.999624765478424,0.09817153106385423
CC(=O)Nc1ccc(-c2cc3[nH]nc(N)c3c(-c3ccc(Oc4ccccc4)cc3)n2)cc1,106,22.0,6.996021896670061,006-008,5.287001019822355,3.0,1.0,31,4114,0.0,0.0,0.5900621118012422,0.9997748592870545,0.06475642330453713
COC[C@H](C)Oc1cc(Oc2ccc(C(=O)N3CCC3)nc2)cc(C(=O)Nc2cnc(C)cn2)c1,5,2.0,0.6504955767531027,000-001,0.6504955767531027,2.0,1.0,3,135,0.0,0.0,0.617283950617284,0.9997748592870545,0.027303390231794733
CCOc1cnc2[nH]cc(NC(=O)C3CC3)c2c1N1CCC[C@@H](NC(=O)OC(C)(C)C)C1,11,5.0,2.5359679396246486,001-003,2.202105366627924,4.0,1.0,5,242,0.0,0.0,0.6832298136645962,0.9996998123827392,0.045625550717384944
O=C(Nc1ccc(Cl)cc1)c1cccnc1S(=O)Cc1ccncc1,16,4.0,3.0297397285531336,003-004,2.962793482713405,4.0,1.0,6,124,0.0,0.0,0.6935483870967742,0.9996998123827392,0.036607398136839775
CCOc1cc([N+](=O)[O-])ccc1-c1nnc(NCCCN2CCCCC2)o1,17,4.0,3.449662167287142,003-004,2.9831271180930727,4.0,1.0,7,298,0.0,0.0,0.6845637583892618,0.9996998123827392,0.03548659381584929
CC(=O)NCc1cccc(-c2ccc3[nH]c4c(C)nccc4c3c2)c1,8,4.0,3.087554490975028,003-004,1.1104072358994483,4.0,1.0,4,254,0.0,0.0,0.6132075471698113,0.9996998123827392,0.04186566573266315
N#CCc1cc(C=O)cc(-c2ccncc2)c1,41,7.0,5.493671258802252,004-006,4.039100046791854,2.0,1.0,17,1716,0.0,0.0,0.676923076923077,0.9996998123827392,0.07615613002209953
C=C(CCc1ccc(Cl)cc1)C(C)(C)C(C)C,13,3.0,5.456462442551866,004-006,5.456462442551866,2.0,1.0,6,177,0.0,0.0,0.5666666666666667,0.9997748592870545,0.02981678196231763
O=c1[nH]c(CCCN2CC=C(c3ccccc3)CC2)nc2c1CCCC2,11,3.0,4.31560958042148,004-006,2.7484091551945538,3.0,1.0,5,395,0.0,0.0,0.5779816513761468,0.9997748592870545,0.03203695183254718
C=C(OCC)c1cc2c3ccnc(C)c3c(=O)n(C)c2cc1OC[C@H](CC(C)C)N1C(=O)c2ccccc2C1=O,1085,170.0,12.448021215387715,011-013,11.20587426986524,6.0,2.0,170,11388,0.0,0.0,0.653061224489796,0.9996998123827392,0.025872323522599938
C[C@H](N(Cc1ccc2c(c1)[nH]c(=N)n2COC(=O)N1CCCC1)C(=O)OCc1ccccc1)C(C)(C)C,5,3.0,1.1783067350382015,001-003,1.1783067350382015,3.0,1.0,3,121,0.0,0.0,0.6571428571428571,0.9997748592870545,0.028639947136481436
CC1OCc2ncnc(N3CCN(C(=O)OC(C)(C)C)C[C@@H]3C)c21,7,3.0,4.069978834120562,004-006,2.5390355206852755,3.0,1.0,4,78,0.0,0.0,0.638095238095238,0.9997748592870545,0.04052461839370014
CCO[C@@H](Cc1ccc(OCC(=O)N(Cc2ccc(F)cc2F)CC2CCCCC2)cc1)C(=O)O,5,3.0,0.9669141526191816,000-001,0.9669141526191816,3.0,1.0,3,140,0.0,0.0,0.6524822695035462,0.9996998123827392,0.03779376315314764
Brc1ccc2c(c1)CCC(CN1CCCC1)N2,67,12.0,7.701646154996677,006-008,5.977875161121811,4.0,1.0,24,1949,0.0,0.0,0.5897435897435898,0.9997748592870545,0.030803732631801806
O=C(c1nccnc1NS(=O)(=O)c1ccc(Cl)c(C(F)(F)F)c1)N1CCOCC1,5,2.0,2.142983089536809,001-003,1.969889418974436,2.0,1.0,3,95,0.0,0.0,0.6635514018691588,0.9996998123827392,0.0676984088172845
Cc1c(N[C@@H](C(=O)NNC(=O)c2ccc(I)cc2)[C@H](C)O[Si](C)(C)C(C)(C)C)ccc(C#N)c1Cl,5,3.0,0.3114756307059295,000-001,0.3114756307059295,3.0,1.0,3,144,0.0,0.0,0.5205479452054795,0.9997748592870545,0.025947238447564525
COc1nc(-c2cccc3c2c(C)cn3S(=O)(=O)c2ccc(C)cc2)nc2c1CNCC2,124,30.0,10.15552925527776,009-011,7.408349536152235,4.0,1.0,37,1854,0.0,0.0,0.5933333333333333,0.9997748592870545,0.03162144849947102
O=C(O)CC1Cc2ccc(OCCCNC3=NCCCN3)cc2Cc2ccccc21,9999,-1.0,-1.0,NotSolved,8.516254752739016,-1.0,2.0,915,206257,0.0,0.0,0.5511363636363636,0.9996998123827392,0.0395286314019303
CC(C)(C)[Si](C)(C)OCC1CCCN(c2ccccc2C=O)C1,3,2.0,0.9007186496095586,000-001,0.9007186496095586,2.0,1.0,2,133,0.0,0.0,0.6571428571428571,0.9996998123827392,0.059927568509523854
CCc1cc(-c2cccc(N)n2)c(OC)cc1CCN(C)C,576,98.0,9.24716181099498,009-011,7.191206837126021,6.0,2.0,109,19404,0.0,0.0,0.5826771653543308,0.9997748592870545,0.042748635385642664
CC(C)(C)OC(=O)N1CCC2Cc3ccsc3C2C1,83,18.0,9.606808898372778,009-011,6.786147932954497,5.0,2.0,26,1047,0.0,0.0,0.5625,0.9997748592870545,0.042620602633479665
CCc1cnc2c(F)c(Nc3ccc(C)cc3F)c(C(=O)OC)cn12,30,7.0,8.110415320381893,008-009,5.409253716733447,3.0,1.0,13,601,0.0,0.0,0.3980582524271845,0.9997748592870545,0.040461886546597325
COC(=O)c1ccc(-c2ccc(NC(=O)CCCCCl)cc2C)cc1,8,2.0,3.096146561676515,003-004,3.096146561676515,2.0,1.0,4,280,0.0,0.0,0.6052631578947368,0.9997748592870545,0.05004036504270326
CN(C)c1ncc(S(=O)(=O)Nc2ncc(Cl)cc2O)cc1Br,5,3.0,1.562587586172844,001-003,1.562587586172844,3.0,1.0,3,132,0.0,0.0,0.7345132743362832,0.9996998123827392,0.17065794236862875
CN1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(B4OC(C)(C)C(C)(C)O4)cc3)cc2)CC1,10,2.0,3.0014804530898616,003-004,2.144364436745265,2.0,1.0,5,265,0.0,0.0,0.48550724637681164,0.9997748592870545,0.045114066226003
C=C(C)COc1c(I)cc(CO)nc1Cl,21,6.0,5.966195879078461,004-006,4.020158832537797,3.0,1.0,10,472,0.0,0.0,0.7230769230769231,0.999624765478424,0.17843410099433799
CNc1ccc(F)c(Cl)c1,3,1.0,1.8587918085590895,001-003,1.8587918085590895,1.0,1.0,2,110,0.0,0.0,0.5365853658536586,0.9997748592870545,0.06124086072063495
COC(=O)c1c(-c2ccccc2)c2ccccc2c(=O)n1Cc1cc(OC)cc(OC)c1,67,24.0,6.634013723302143,006-008,4.748439025264022,3.0,1.0,24,1836,0.0,0.0,0.618705035971223,0.9997748592870545,0.03913691308464262
CSc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ncc(C(F)(F)F)cc2F)CC1,10,3.0,5.198253518633061,004-006,3.21345227542145,3.0,1.0,4,236,0.0,0.0,0.7172413793103448,0.9996998123827392,0.04003238787377117
CNC(=O)c1ccc(C)c(-c2ccc(O[C@@H](C)[C@H](O)CCc3cccnc3)cc2)c1,30,4.0,5.011198208311809,004-006,3.1762541975550187,3.0,1.0,11,708,0.0,0.0,0.6338028169014085,0.9996998123827392,0.03532495894380916
CC(CNC(=O)CN1CCC(c2ccc(F)cc2)(c2ccc(F)cc2)C1=O)(c1ccccc1)c1ccccc1,9,5.0,1.89275820884392,001-003,1.89275820884392,4.0,1.0,5,186,0.0,0.0,0.678082191780822,0.9996998123827392,0.03462041238594127
CN(CCCl)C(=O)Nc1nnc(C(C)(C)C)s1,9,2.0,2.152961295171648,001-003,2.152961295171648,2.0,1.0,4,193,0.0,0.0,0.6721311475409837,0.9996998123827392,0.034099699925166815
C#CCOc1ccc(CCNC(=O)C(=COC(F)F)c2ccc(Cl)cc2)cc1OC,5,3.0,1.092978346099189,001-003,1.092978346099189,3.0,1.0,3,107,0.0,0.0,0.4676258992805755,0.9997748592870545,0.02630053068789273
CCCC(=O)c1ccc(OCCCCOc2ccc(-c3nn[nH]n3)cc2)c(C)c1O,7,4.0,0.959686603534314,000-001,0.3,3.0,1.0,4,260,0.0,0.0,0.6912751677852349,0.9996998123827392,0.03151308237862449
O=C(CCC1CCCC1)Nc1c(Cl)ccc2nc(N3CC[C@H](NCCO)C3)ccc12,11,2.0,2.7573731638227628,001-003,2.582731265934345,2.0,1.0,6,400,0.0,0.0,0.43442622950819676,0.9997748592870545,0.055938192284773924
O=C(O)Cn1ccc2cc(OCCCC#Cc3ccc(OC(F)(F)F)cc3)ccc21,69,12.0,6.413592405730775,006-008,4.634928525371007,3.0,1.0,12,1219,0.0,0.0,0.6975308641975309,0.9996998123827392,0.03917195070781687
CCn1ccc2c(-c3noc(-c4ccc(OC(C)C)c(Cl)c4)n3)ccc(Br)c21,5,3.0,1.932397303999952,001-003,1.932397303999952,3.0,1.0,3,117,0.0,0.0,0.472,0.9997748592870545,0.05717034025997714
COC(=O)c1cc(C)c2nc(C)n(Cc3ccc(OC(C)=O)cc3Cl)c2n1,7,4.0,2.806826765447468,001-003,2.806826765447468,3.0,1.0,4,182,0.0,0.0,0.6972477064220184,0.9996998123827392,0.03881793543422796
CC1(C)OB(c2ccc(F)c(-c3ccc(F)cc3C#N)c2F)OC1(C)C,25,7.0,3.747994966967701,003-004,3.212995387900254,3.0,1.0,11,1237,0.0,0.0,0.5800000000000001,0.9997748592870545,0.05672945244044447
COC(=O)/C=C/c1ccc2c(c1)C(=O)CC1(CCN(CCc3cccc(OC)c3)CC1)O2,9,5.0,0.9218643332391604,000-001,0.9218643332391604,3.0,1.0,5,241,0.0,0.0,0.5694444444444444,0.9997748592870545,0.04408870182470892
CC(=O)Nc1cc2c(cn1)COc1c-2ccc(OC[C@H](CC(C)C)NC(=O)OC(C)(C)C)c1F,7,4.0,5.538638914760204,004-006,3.483629740304385,3.0,1.0,4,182,0.0,0.0,0.5238095238095238,0.9996998123827392,0.03069433514129205
CNC(=O)c1c(-c2ccc(F)cc2F)oc2cc(N(C)S(C)(=O)=O)c(B3OC(C)(C)C(C)(C)O3)cc12,3,2.0,0.4535737765236878,000-001,0.4535737765236878,2.0,1.0,2,60,0.0,0.0,0.2803030303030303,0.9998499061913696,0.02837444367804931
Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc(-c4csc(C(=O)NCCC(=O)O)c4)c3)cc2)c1,9,5.0,2.000144125367698,001-003,1.7824433581246548,4.0,1.0,5,274,0.0,0.0,0.5987261146496815,0.9996998123827392,0.04704193789361821
CNc1cc(-n2cc(-c3ccc(OC)cc3)c3ccc(-c4cccc(N)c4)cc32)ncn1,23,5.0,3.052233593876781,003-004,2.805826017950242,4.0,1.0,12,856,0.0,0.0,0.6781609195402298,0.9996998123827392,0.02637091855536322
CC(C)(Cc1cc2cc(OCc3ccc4occc4n3)ccc2n1Cc1ccc(Cl)cc1)C(=O)O,56,15.0,4.988870807102013,004-006,4.100260312516999,3.0,1.0,15,656,0.0,0.0,0.5306122448979591,0.9997748592870545,0.025155323253081785
CS(=O)c1nc(N2CCOCC2)cc(-n2c(C(F)F)nc3ccccc32)n1,5,3.0,0.8618992314363051,000-001,0.8618992314363051,3.0,1.0,3,105,0.0,0.0,0.6991869918699187,0.9996998123827392,0.04844241297682683
N[C@H]1CCCC[C@H]1Nc1cc2c(c(Nc3ccc4cn[nH]c4c3)n1)C(=O)NC2,7,4.0,2.941264827078584,001-003,2.1525510837970003,4.0,1.0,4,158,0.0,0.0,0.7606837606837606,0.999624765478424,0.040455918503110144
COC(=O)CCc1ccc(Oc2ccc(CN(Cc3ccc(Cl)cc3F)c3cccc([N+](=O)[O-])c3C)cc2)cc1,5,3.0,1.333542299591467,001-003,1.333542299591467,3.0,1.0,3,252,0.0,0.0,0.6815286624203822,0.9996998123827392,0.20670996576074874
CN1C(=O)OC2(CCN(C3CCCCCC3)CC2)c2ccccc21,41,11.0,7.712677017903108,006-008,7.637644453275377,2.0,1.0,21,800,0.0,0.0,0.7166666666666667,0.9996998123827392,0.07252740513203582
COc1ccc2c(Cc3cccc(C(=O)O)n3)c(-c3ccc(F)cc3)nn2c1,7,4.0,0.4909688953195654,000-001,0.4909688953195654,4.0,1.0,4,198,0.0,0.0,0.5652173913043479,0.9997748592870545,0.04008231383855032
Cc1cccc(S(=O)(=O)NCc2cc(=O)c(O)c(C(=O)O)n2C)c1,7,4.0,0.6527806551820992,000-001,0.6527806551820992,4.0,1.0,4,202,0.0,0.0,0.6363636363636364,0.9996998123827392,0.03598643317970984
CC(C)(C)OC(=O)C(C)(C)Oc1cccc(CC(=O)NC2CCCCC2)c1,5,2.0,1.8174923060363184,001-003,1.8174923060363184,2.0,1.0,3,204,0.0,0.0,0.5798319327731092,0.9997748592870545,0.05099084845911661
CCn1cc(CN2CCn3c(ccc(-n4cnc(C)c4)c3=O)C2=O)c2cc(S(F)(F)(F)(F)F)ccc21,5,3.0,2.1476406722491164,001-003,1.7619851431509992,3.0,1.0,3,157,0.0,0.0,0.7702702702702703,0.999624765478424,0.031307924470023285
CCC(Oc1ccc(OC(F)(F)F)cc1)C(=O)N1CC(=O)Nc2ccc(C)nc21,20,4.0,8.398374525322344,008-009,4.534183491815766,4.0,1.0,8,220,0.0,0.0,0.6821705426356589,0.9996998123827392,0.14072010634480114
O=C(O)c1ccc(-c2ccc[n+]([O-])c2)cc1,11,2.0,2.9837133757244327,001-003,2.543281681498137,2.0,1.0,3,537,0.0,0.0,0.4558823529411765,0.9998499061913696,0.033061047654671216
O=C(O)CNC(=O)COc1nc(F)c(Cl)cc1Cl,13,1.0,3.177114123426687,003-004,2.55176672274317,1.0,1.0,5,402,0.0,0.0,0.4657534246575342,0.9997748592870545,0.04709105005976344
C#CC1CCC(C23OCC(CCC)(CO2)CO3)CC1,23,10.0,5.976922865045756,004-006,5.130715379555895,3.0,1.0,12,504,0.0,0.0,0.796875,0.9995497185741088,0.03932108191799821
CN(CCCn1c(=O)[nH]c2cc(C=O)ccc21)[C@@H]1CC[C@@H](OC(=O)C(O)(c2cccs2)c2cccs2)CC1,97,20.0,7.477972574087559,006-008,4.97643805691263,4.0,1.0,26,2024,0.0,0.0,0.5404040404040404,0.9997748592870545,0.0326695361385424
CC(C)Oc1cc(-n2c(=O)c3c(n(C)c2=O)CCC3)c(F)cc1Cl,5,3.0,1.045564079129143,001-003,1.045564079129143,3.0,1.0,3,116,0.0,0.0,0.69,0.9996998123827392,0.06964307667489866
C[C@H](Nc1nc(On2nnc3ccccc32)ncc1C(N)=O)c1ccc(F)cn1,7,3.0,2.846911773307638,001-003,2.2214153363212192,3.0,1.0,4,153,0.0,0.0,0.7516778523489933,0.999624765478424,0.047735270354391846
COc1cc(NCCN2C3C=C(c4ccc5ccccc5c4)CC2CC3)c2ncccc2c1,264,28.0,8.081816959384128,008-009,7.011214502645283,3.0,2.0,43,4531,0.0,0.0,0.4768211920529801,0.9997748592870545,0.023701709352954015
CCCCCCCCCCN1CCNCC1,1,1.0,1.9267446365333551,001-003,1.9267446365333551,1.0,1.0,1,100,0.0,0.0,0.5303030303030303,0.9997748592870545,0.0834919115726096
Cc1cc(C)c(CNC(=O)c2c(C)c(C(=O)N3CCOCC3)n3ncccc23)c(=O)[nH]1,35,14.0,6.217797336422667,006-008,5.566815970027079,4.0,1.0,14,742,0.0,0.0,0.6209150326797386,0.9996998123827392,0.03979598215540281
Oc1ccc(-c2ccc(Nc3ccccc3)cn2)cc1F,5,3.0,2.482732735719741,001-003,2.482732735719741,3.0,1.0,3,227,0.0,0.0,0.5287356321839081,0.9997748592870545,0.041058729256125304
CCCCCCCCc1ccc(C(=O)Oc2ccc(OCCC[Si](C)(C)CCCC)cc2)s1,11,2.0,3.559414146124361,003-004,2.2401396885285,2.0,1.0,5,241,0.0,0.0,0.5911949685534591,0.9997748592870545,0.09619052147618345
CCc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,3,2.0,1.4435869117720266,001-003,1.4435869117720266,2.0,1.0,2,143,0.0,0.0,0.6858974358974359,0.9996998123827392,0.024847259910352415
O=C(Nc1ccc(Cl)cc1)c1cccnc1SCc1ccnc2ccccc12,8,3.0,2.481644097187619,001-003,2.183141205968556,3.0,1.0,3,99,0.0,0.0,0.6754385964912281,0.9996998123827392,0.06346747497660898
CN(C)c1ccc(-c2ccc3cc(OCCOCCOCCF)ccc3c2)cc1,28,5.0,3.9492657489441534,003-004,2.6021439176381995,2.0,1.0,10,1064,0.0,0.0,0.6488549618320612,0.9996998123827392,0.06637060130671135
NC(=O)c1cccc(-c2nc3sccn3c2-c2ccnc(N[C@@H]3CCCN(S(=O)(=O)c4ccc(Cl)cc4)C3)n2)c1,5,3.0,1.6036763295287848,001-003,1.2793168619305373,2.0,1.0,3,157,0.0,0.0,0.5257142857142857,0.9996998123827392,0.043779126170903626
CCN(CC)C(C)CC1(c2ccccc2)C=CCC=C1,11,5.0,2.548398488968194,001-003,2.525089140957559,3.0,1.0,5,159,0.0,0.0,0.4814814814814815,0.9997748592870545,0.03833374697295122
CC(C)(CO)CCCc1ccc2cc(O)c(N3CC(=O)NS3(=O)=O)cc2c1,107,8.0,7.753943708198731,006-008,5.152085006563541,2.0,1.0,34,1783,0.0,0.0,0.4411764705882353,0.9997748592870545,0.03185416040997091
CCN(CC)C(=O)c1ccc(C2(c3cccc(OC)c3)CCN(Cc3ccccc3)CC2)cc1,7,4.0,3.01525348010065,003-004,1.8074009179619817,3.0,1.0,4,135,0.0,0.0,0.363013698630137,0.9998499061913696,0.04356716478342282
CCN(C(=O)OC(C)(C)C)[C@H]1CCN(c2c(Cl)cnc3c2c2cc(C#N)ncc2n3COCC[Si](C)(C)C)C1,5,3.0,3.480711690838377,003-004,3.1479290738881343,3.0,1.0,3,129,0.0,0.0,0.5306122448979591,0.9997748592870545,0.021484901359314357
NC(=O)c1cc(C(F)(F)F)cc(F)n1,19,3.0,5.488943569842721,004-006,3.593631768200311,2.0,1.0,6,422,0.0,0.0,0.6363636363636364,0.9997748592870545,0.05598445526023532
COc1ccc(C2=CC(=O)C(C)(C)O2)cc1,5,2.0,2.392071163292885,001-003,2.2517570489610885,2.0,1.0,3,101,0.0,0.0,0.6296296296296297,0.9997748592870545,0.054084790123262616
O=C(c1ccc(Nc2nc3cc(Cl)ccn3n2)c(OCC(F)(F)F)c1)N1CC(F)C1,23,10.0,4.028257600985759,004-006,3.42455525114297,4.0,1.0,10,477,0.0,0.0,0.746031746031746,0.999624765478424,0.035453844382349775
COC1CN(CCN)Cc2ccccc21,3,1.0,1.5694142834374514,001-003,0.986426106206436,1.0,1.0,2,122,0.0,0.0,0.5857142857142856,0.9997748592870545,0.02793416108835467
CCCCc1nc(C)n(-c2ncc(OC)cn2)c(=O)c1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)CC)cc1,5,3.0,3.302523620669392,003-004,3.302523620669392,3.0,1.0,3,72,0.0,0.0,0.42000000000000004,0.9997748592870545,0.09415623653252148
CCOC(=O)Oc1ccc(OC)c(NS(C)(=O)=O)c1,9,3.0,4.018588515560699,004-006,3.1822415277756604,3.0,1.0,5,282,0.0,0.0,0.5921052631578947,0.9997748592870545,0.05140516459122968
Cc1cccc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccnc(NCc3ccccc3)c2)c1,21,4.0,5.50867250451426,004-006,3.789968982216369,3.0,1.0,10,681,0.0,0.0,0.702020202020202,0.9996998123827392,0.05484687349997086
Cn1cc(-c2cnc(N)c(-c3ccc(NC(=O)c4cn(CC(F)(F)F)cc(-c5ccc(F)cc5)c4=O)cc3)c2)cn1,50,9.0,2.8699659815827645,001-003,2.723352089179412,3.0,1.0,15,980,0.0,0.0,0.5838926174496644,0.9996998123827392,0.02635374486519626
C=CCON1C(=O)N2C[C@H]1C=C(C)[C@H]2CO,7,4.0,2.503966779692445,001-003,2.503966779692445,4.0,1.0,4,112,0.0,0.0,0.8028169014084507,0.9995497185741088,0.03774439495989679
C[C@H]1CN(C(=O)COc2ccc(Cl)cc2CC(=O)NS(N)(=O)=O)[C@H](C)CN1Cc1ccc(F)cc1,275,19.0,15.383798580087532,014-016,11.01282638283717,5.0,2.0,35,1897,0.0,0.0,0.512,0.9997748592870545,0.0821875223376034
